date,ticker,tweet_text
2023-09-12,PSAB,Bupati Pesisir Barat Lampung Agus Istiqlal menghadiri sekaligus meresmikan kegiatan Karya Bakti TNI Pembangunan Sarana Air Bersih PSAB di Pekon Suka Mulia Kecamatan Lemong
2023-08-16,PSAB,Kepala Dinas sosial Provinsi Jawa Barat menyampaikan apresiasi kepada PLN dan menyampaikan dengan bantuan sarana dan prasarana yang diberikan dapat mendukung tumbuh kembang anak anak Balita yang berada pada Satpel PSAB Bandung
2024-09-12,PSAB,Oktrilia Frida M Psi Psikolog Recruitment Manager dari PT Wismilak Inti Makmur Tbk Muhammad Suhada S H Head of People amp Organization Effectiveness dari PT J Resources Nusantara serta
2024-09-06,PSAB,PT Amman Mineral Internasional Tbk AMMN Alexander Ramlie membantah spekulasi bahwa perusahaan berencana membeli saham PT J Resources Asia Pasifik Tbk PSAB yang dimiliki Jimmy Budiarto Simak selengkapnya Foto
2024-08-08,PSAB,Kanwil Kemenkumham Sulut Lakukan Sosialisasi Perpres Nomor 60 Tahun 2023 kemenkumhamri KumhamSulut KanwilKemenkumhamSulutPastiWBBM Ronald Lumbuun
2024-08-08,PSAB,PT J Resources Asia Pasifik Tbk PSAB angkat bicara terkait kabar rencana akuisisi saham perusahaan oleh PT Delta Dunia Tbk DOID dan Grup Salim Simak pernyataannya
2024-06-28,PSAB,Lowongan PT J Resources Asia Pasifik Tbk jaringkerja lokerbogor lokerdepok lokerbekasi infobekasi infogor lokerfg lowonganmt lokermt freshgraduate lokermultinasional lokerpekanbaru
2024-06-28,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk Lihat detail
2024-05-30,PSAB,PT J resources Asia pasifik TBK Membukukan rugi bersih sebesar RP 150 Milyar sepanjang tahun 2023 meningkat 54 secara YoY ihsg
2024-04-08,PSAB,Umur Tambang Sisa 4 Tahun Jimmy Budiarto Bakal Makin Tajir setelah Temukan Cadangan Emas Melimpah di Sulut Area Meneralisasi Capai 1 4 Km Perusahaan tambang emas milik Jimmy Budiarto yakni PT J Resources Asia Pasifik Tbk menemukan area cadangan emas
2024-04-06,PSAB,J Resources Temukan Ladang Emas Baru di Sulawesi Utara PSAB Bocorkan Luas Area Eksplorasi dan Jumlah Cadangan Kadar Tinggi Anak perusahaan J Resources Asia Pasifik yakni PT J Resources Bolaang Mongondow JRBM menemukan tambang emas baru di wilayah
2023-11-04,PSAB,Untuk mewujudkan Fungsi Keimigrasian Kepala Kantor Imigrasi Kotamobagu melakukan kunjungan kerja ke PT J Resources Bolaang Mongondow PT JRBM
2023-09-09,PSAB,Bursa Kerja Di PT Arafura Surya Alam J Resources Bagikan link postingan ini untuk bisa membantu orang lain yang membutuhkan pekerjaan lowongankerja bursakerja infolowongankerja peluangkarir sulawesiutara sulut lokersulut loker infosulut
2023-08-29,PSAB,KOLOKIUMHMTA Nama Marsya Laudet Dominum Pelamonia NIm 112 190 029 Judul KAJIAN TEKNIS ALAT MUAT DAN ALAT ANGKUT UNTUK MEMENUHI TARGET PRODUKSI MATERIAL ORE DAN WASTE PADA BULAN FEBRUARI 2023 DI PT SAMUDERA MULIA ABADI JOBSITE PT J RESOURCES BOLAANG MANGONDOW
2023-07-23,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk
2023-07-18,PSAB,Silakan Apply amp Bagikan Share jika informasi ini penting untuk anda simpan lowongankerja lowongan2023 lowonganterbaru loker2023
2023-07-18,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk Lokasi Sulawesi Utara
2023-07-12,PSAB,KOLOKIUMHMTA Nama Taufik Setiawan NIm 112 170 131 Judul KAJIAN KLASIFIKASI MASSA BATUAN DAN MONITORING REAL TIME SLOPE STABILITY RADAR SSR TERHADAP STABILITAS LERENG PIT MAIN RIDGE TIMUR DI PT J RESOURCES BOLAANG MONGONDOW SULAWESI UTARA Hari tanggal Kamis 13 Juli 2023
2023-07-05,PSAB,PT Pemeringkat Efek Indonesia Pefindo menegaskan peringkat idBBB untuk PT J Resources Asia Pasifik Tbk PSAB
2023-06-04,PSAB,Pada 12 Juni 2023 pukul 14 00 WIB PT J Resources Asia Pasifik Tbk PSAB akan mengadakan RUPS Tahunan amp RUPS Luar Biasa Pemegang saham yang namanya tercatat dalam Daftar Pemegang Saham PSAB pada 17 Mei 2023 pukul 16 15 WIB berhak hadir diwakili dalam acara tersebut IDX
2023-05-11,PSAB,Berita Emiten PT J Resources Asia Pasifik Tbk PSAB mencatat rugi bersih sebesar USD 14 99 juta pada kuartal I 2023 Disclaimer On
2023-05-03,PSAB,Informasi Rekrutmen Terbaru Tahun 2023 Rekrutmen PT J Resources Asia Pasifik Tbk Terbaru
2023-04-27,PSAB,Mas Gibran mending beli lahan pertambangan emas bapak saya luas lahan 40 Hektar dgn potensi emas kadar 98 berada di wilayah Bolaang Mongondow 1 KM dari Lokasi produksi perusahaan tambang PT J resources Bolaang Mongondow
2023-04-10,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk Lokasi Sulawesi Utara
2023-03-25,PSAB,Informasi Rekrutmen Terbaru Tahun 2023 Lowongan Kerja PT J Resources Asia Pasifik Tbk Te
2022-12-18,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk Lokasi Sulawesi Utara
2022-10-31,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk Lokasi Sulawesi utara
2022-10-30,PSAB,Informasi Rekrutmen Terbaru Tahun 2022 Lowongan Kerja PT J Resources Asia Pasifik Tbk Nov
2022-10-17,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk Wilayah Sulawesi utara
2022-10-13,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk Lokasi Sulawesi Utara
2022-09-24,PSAB,WATER TREATMENT PLANT With J Resources amp PT Subatek Inti Perkasa For Kab Bolaang Mongondow Sulawesi Utara
2022-09-09,PSAB,Informasi Rekrutmen Terbaru Tahun 2022 Lowongan Kerja PT J Resources Asia Pasifik Tbk J
2022-07-13,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk Lokasi Jakarta Dan Sulawesi Utara
2022-07-05,PSAB,Is J Resources Asia Pasifik Tbk PT for Long Term Investors PSAB
2022-07-03,PSAB,INFO LOKER Juli 2022 Rekrutmen Calon Karyawan PT J Resources Asia Pasifik Tbk Lulusan S1 dan S2 Loker
2022-07-03,PSAB,PT J Resources Asia Pasifik Tbk PSAB akan mengadakan RUPS Tahunan dan RUPS Luar Biasa pada 28 Juli 2022 Pemegang saham yang namanya tercatat dalam Daftar Pemegang Saham pada 4 Juli 2022 pukul 16 00 WIB berhak hadir atau diwakili dalam acara tersebut BEI IDX RUPS Saham
2022-06-26,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk Lokasi Jakarta Dan Sulawesi Utara
2022-05-27,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk Lokasi Jakarta Dan Sulawesi Utara
2022-05-19,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk Lokasi Jakarta Dan Sulawesi utara
2022-05-11,PSAB,LAPORAN MANAJEMEN KEUANGAN PERBANDINGAN ANALISIS RASIO PADA PT J RESOURCES ASIA PASIFIK TBK PERIODE 2009 2013
2022-04-01,PSAB,Lowongan Kerja PT J Resources Asia Pasifik Tbk Fresh Graduate Development Program FGDP 2022 Lihat detail Deadline 15 April 2022
2024-12-16,KONI,16 12 2024 Golden Flower Tbk POLU Perdana Bangun Pusaka Tbk KONI IDX Saham
2024-12-08,KONI,08 12 2024 Perdana Bangun Pusaka Tbk KONI Sona Topas Tourism Industry Tbk SONA Adaro Andalan Indonesia Tbk AADI IDX Saham
2024-12-05,KONI,Perdana Bangun Pusaka Tbk KONI Sona Topas Tourism Industry Tbk SONA Adaro Andalan Indonesia Tbk AADI IDX Saham
2024-11-15,KONI,Saham JIHD disuspensi sejak 6 November 2024 sedangkan saham KONI disuspensi sejak 7 November 2024 BEI IDX Saham
2024-11-15,KONI,Bursa Efek Indonesia membuka kembali suspensi atas perdagangan saham PT Jakarta International Hotels amp Development Tbk JIHD amp PT Perdana Bangun Pusaka Tbk KONI di Pasar Reguler amp Pasar Tunai pada perdagangan sesi I tanggal 15 November 2024 BEI IDX Saham
2024-11-15,KONI,Bursa Cabut Suspensi Saham KONI dan JIHD Hari Ini
2024-11-13,KONI,Kalau punya saham saham ini bisa kaya kali ya JIHD GPSO PACK KLIN KONI DWGL FMII idx suspensi infosaham sahampemula bursasaham IHSG ciptadana ciptadanabluechip bluechip
2024-11-07,KONI,Pada sesi I perdagangan tanggal 7 November 2024 Bursa Efek Indonesia menghentikan sementara perdagangan saham PT Perdana Bangun Pusaka Tbk KONI di Pasar Reguler amp Pasar Tunai Harga saham KONI meroket sebesar 143 pada 30 Oktober 2024 hingga 6 November 2024 BEI IDX Saham
2024-11-06,KONI,Pada perdagangan sesi I tanggal 6 November 2024 Bursa Efek Indonesia membuka kembali suspensi atas perdagangan saham PT Perdana Bangun Pusaka Tbk KONI di Pasar Reguler amp Pasar Tunai Saham KONI disuspensi pada 5 November 2024 BEI IDX Saham
2024-11-05,KONI,Pada 5 November 2024 Bursa Efek Indonesia menghentikan sementara perdagangan saham PT Perdana Bangun Pusaka Tbk KONI di Pasar Reguler amp Pasar Tunai Pada 30 Oktober 2024 hingga 4 November 2024 harga saham KONI melonjak sebesar 94 25 BEI IDX Saham
2024-11-04,KONI,Pada 4 November 2024 IHSG turun 40 75 poin 0 54 menjadi 7 464 5 Meskipun banyak saham turun lima saham melonjak termasuk yang mencapai batas Auto Rejection Atas ARA PT Perdana Bangun Pusaka Tbk KONI melonjak 24 7 diikuti PT NFC Indonesia
2024-09-16,KONI,Follow krna pry ga estrah koni krta
2024-09-16,KONI,Yakin KONI ga bisa ngapa²in didiemin tar jg ilang sendiri
2024-08-29,KONI,Harga Naik Tak Wajar Saham KONI dan HDFA Masuk Radar UMA BEI
2024-06-24,KONI,Agenda Saham Hari Ini 25 Jun 2024 Distribusi dividen GEMS POWR SMAR TCID Tanggal masuk cum date dividen BIRD KKES PNSE RUPS AMAN ANDI ASDM ATPK BLUE BMTR BTEK BUKA CLPI DSSA DSSA FREN GGRP GSMF GULA HOKI HOMI JARR KONI KPIG KREN LAND LFLO
2024-05-30,KONI,Acak kode emiten Ayo di follow guys saham acakkode pasarmodal ihsg ciptadana bluechip ASII KUAS BNBR KONI INTA SMIL MUTU FOLK INDX ARKA sahampemula fyp tiktok
2024-05-25,KONI,Same hai apna b Keyboard mai record ka option hota hai bol lia kren automatically likhny jata hai mai aesy he krta Urdu koni likhny hoti
2024-05-05,KONI,Ketua Dewan Perwakilan Rakyat Daerah DPRD Kabupaten Landak dan sebagai Ketua Komite Olahraga Nasional Indonesia KONI Kabupaten Landak Heri Saman S H M H Menutup Turnamen Bola Voli Naik Dango Saham ke XI Tahun 2024 Kecamatan Sengah Temila Sabtu 04 05 2024
2024-03-30,KONI,Bismillah yuk belajar atm nabung investasi saham syariah LQ 45 Liquid via stockbit dll di BEI pola pikir benar diversifikasi cek saham layak tdknya kode saham ISSI lainnya JATI FISH KMDS BAPI KONI YPAS JECC BUAH FWCT CRAB MIRA yuk skb rencana uang sip 5 pos uang dana darurat dll
2024-03-20,KONI,Dan sy pun SDH punya saham amp Aset di mna mna rekening unlimited deposito 100 M rumah mewah mobil Lexus helikopter dan jet pribadi menghayal Kho lge mpenk kebaliknihmalahanhpku yg sering d razia pak suami buka buka hp jgn curiga sama Isti mu ini ya pak Boss
2024-02-22,KONI,Di antara gempuran orang orang sibuk berlomba ke bulan GW ma sibuk nyari pinjaman unk makan sehari hari Alhamdulillah Masi hidup buat beli saham Biar bisa punya rumah mewah dan tegangan_tinggi listrik keluaran terbaru Aamiin semoga di mudahkan segalanya
2024-02-20,KONI,Bank Mandiri mempererat kerja sama dengan Komite Olahraga Nasional Indonesia KONI untuk mendukung pertumbuhan industri olahraga InvestorDaily investasi Saham
2024-01-08,KONI,Ini yg dikatakan Sejarah perjuangan Masuk daftar ada saham dimn mna tapi depcolektor dtg lge dan lge untuk kesekian kali ohmotorku
2023-10-27,KONI,Bs kr dy baji Kitni bar sendkr chuka hun Edit kia e koni
2023-08-15,KONI,Untuk saham top gainer amp top loser hari ini Top Gainer CBUT Rp 3 880 490 ISAT Rp 9 600 375 KONI Rp 1 750 350 Top Loser DSSA Rp 53 000 1 525 STTP Rp 13 000 750 MCAS Rp 6 875 300
2023-07-26,KONI,Untuk saham top gainer amp top loser hari ini Top Gainer ADES Rp 11 775 1 825 DSSA Rp 45 000 1 000 UNTR Rp 26 400 1 000 Top Loser TCPI Rp 6 750 675 KONI Rp 1 840 260 MKPI Rp 26 800 200
2023-07-25,KONI,Untuk saham top gainer amp top loser hari ini Top Gainer BYAN Rp 20 800 1 150 KONI Rp 2 100 415 MPRO Rp 3 450 360 Top Loser DCII Rp 34 550 850 GGRM Rp 28 400 500 ITMG Rp 27 525 475
2023-05-15,KONI,Istri direktur Pemilik kosan 1000 kamar Saham d A B C D amp Punya aset dimna mana tapi tenaaaa doeeenyaa sarasaluchuuu
2023-04-14,KONI,THR buat beli baju baru tombol_tanda_silang THR buat beli saham tanda_centang_putih_tebal alias bayar utang di transfer mentransfer jadi nya pengennangis puasanyanantimakru
2023-04-11,KONI,BEI Pantau Ketat Saham Perdana Bangun Pusaka KONI
2023-04-11,KONI,Harga saham turun tidak wajar Bangun Pusaka KONI masuk radar UMA BEI stockmarket tradingnews marketnews newsupdate investing financenews IHSG
2023-04-03,KONI,Ketua DPRD Landak dan juga sebagai Ketua KONI Landak menghadiri kegiatan Pembukaan Turnamen Bola Voli Naik Dango Saham ke XI Tahun 2023 Desa Saham Kecamatan Sengah Temila Jumat 32 03 2023
2023-03-29,KONI,Untuk saham Top Gainer amp Top Loser hari ini Top Gainer ITMG Rp 40 800 1 075 NFCX Rp 6 000 900 GGRM Rp 26 450 850 Top Loser FISH Rp 6 350 250 DUTI Rp 4 700 160 KONI Rp 2 090 150
2023-03-24,KONI,Untuk saham Top Gainer amp Top Loser hari ini Top Gainer BBNI Rp 9 625 400 BMRI Rp 10 900 400 MCAS Rp 6 300 400 Top Loser FASW Rp 6 025 275 BLTZ Rp 2 790 210 KONI Rp 2 270 170
2023-03-02,KONI,True ye bat lala ko kom smjhaey ga but koni umar ka taqaza hai ab khyr a Openers ka kam match finish krna nhi hota lala bs Strong plat form provide krna hota hai next batsman k Liye
2023-02-27,KONI,Untuk saham Top Gainer amp Top Loser hari ini Top Gainer TFAS Rp 3 070 440 KONI Rp 2 710 320 MASA Rp 2 900 300 Top Loser SUPR Rp 38 550 2 900 GMTD Rp 14 850 1 100 GGRM Rp 25 300 775
2023-02-20,KONI,RUPS Luar Biasa PT Perdana Bangun Pusaka Tbk KONI yang semula akan diselenggarakan pada 15 Maret 2023 dibatalkan Sugianto Kolim Direktur KONI dalam surat pembatalan yang ditujukan kepada OJK tidak menjelaskan alasan pembatalan RUPS BEI IDX RUPS Saham
2023-02-07,KONI,PT Perdana Bangun Pusaka Tbk KONI akan menyelenggarakan RUPS Luar Biasa pada 15 Maret 2023 Pemegang saham yang namanya tercatat dalam Daftar Pemegang Saham KONI pada 20 Februari 2023 pukul 16 00 WIB berhak hadir dalam acara tersebut BEI IDX RUPS Saham
2023-02-06,KONI,Untuk Saham Top Gainer amp Top Loser hari ini Top Gainer INTP Rp 10 975 375 MCAS Rp 7 600 275 KONI Rp 2 240 255 Top Loser MKPI Rp 31 625 2 375 GGRM Rp 23 300 550 ITMG Rp 33 900 375
2022-12-28,KONI,IHSG Indeks Harga Saham Gempa Random tag KONI PADA SINI CHEM BCIP INPP SIPD PGUN
2022-12-01,KONI,Shaqib wala not out tha manty hn But Kohli ni na manta Or sa mai Barish ruk gae thi na b rukti hm DRS Sy well ahead thy Apna koni pta Nz last ODI mai 50 runs ahead tha but no result dy dia cheating kr k Paisay dy k khelty o
2022-10-22,KONI,kanalmu 2 Cara analisis saham koni dengan cepat dan praktis PT Perdana bangun pusaka meru cara finance LaporanKeuangan SahamKoni
2022-10-17,KONI,ak cinta begete sm angkringan dishub koni jual saham gx yh
2022-10-11,KONI,Valy saham darhaye Ph1zer o M0d3rna ba komake FDA o CDC amrika o WHO koly bache ham koshtan Hamuna alan toro khar kardan ke fek koni be fekre melate Iranan ina be hich melati rahm nadaran dige hata makhfi nemikonan chiziro DAVOS WEF website daran
2022-09-21,KONI,Assalamualaikum wr wb Menginfokan hasil pertemuan para pemegang saham PT Persatu dan Manajer baru H Riyadi SH Wabup Tuban di Kantor KONI Selasa 20 9 22 menghasilkan keputusan bahwasanya Persatu siap mengikuti Liga 3 ASPROV Jatim 2022 dg menunjuk
2022-09-16,KONI,Samsad PKB motor tanda_centang_putih_tebal Ngurus SIM tombol_tanda_silang Kosan tombol_tanda_silang Cicilan motor tombol_tanda_silang Makannya Indomie tanda_centang_putih_tebal Minumx AQUA tanda_centang_putih_tebal mau beli Saham apa nich
2022-09-14,KONI,Top Losers Tak Ikuti IHSG Saham KONI Anjlok 6 99
2022-09-13,KONI,Saham Perdana Bangun Pusaka KONI Masuk Radar Pantauan BEI LengkapCepatBeritanya Keuangan Ekonomi InfoSaham HargaSaham
2022-09-12,KONI,Saham ARA 12 09 2022 AMMS COAL NFCX BOSS POLY PKPK KONI ASMI UANG
2022-09-12,KONI,Top 10 Gain Saham IDX 12 Sep 2022 16 41 17 WIB No Kode Persentase Selisih 1 AMMS W 37 04 2 ASMI 34 23 3 KREN 30 00 4 APLN 29 66 5 KONI 24 77 6 COAL 24 59 7 KRYA W 24 39 8 HITS 24 04 9 BMHS 20 19 10 DADA W 20 00 IDX
2022-09-12,KONI,Auto Reject Berjilid jilid Saham COAL dan KONI Lambungkan Kekayaan Investor
2022-09-12,KONI,Top 10 Gain Saham IDX 12 Sep 2022 15 39 13 WIB No Kode Persentase Selisih 1 AMMS W 37 04 2 ASMI 34 23 3 KREN 30 00 4 APLN 29 66 5 KONI 24 77 6 COAL 24 59 7 KRYA W 24 39 8 HITS 24 04 9 BMHS 20 19 10 DADA W 20 00 IDX
2022-09-12,KONI,Top 10 Gain Saham IDX 12 Sep 2022 14 58 07 WIB No Kode Persentase Selisih 1 AMMS W 37 04 2 ASMI 34 23 3 KREN 30 00 4 APLN 27 97 5 HITS 25 00 6 KONI 24 77 7 COAL 24 59 8 KRYA W 21 95 9 BMHS 20 19 10 DADA W 20 00 IDX
2022-09-09,KONI,Top 10 Gain Saham IDX 09 Sep 2022 16 37 41 WIB No Kode Persentase Selisih 1 OBMD W 55 26 2 OKAS 34 93 3 COAL 34 07 4 XCID 31 11 5 BUAH 24 80 6 OBMD 24 00 7 MREI 21 23 8 SMDM 18 54 9 KONI 17 84 10 JKON 17 65 IDX
2022-09-09,KONI,Top 10 Gain Saham IDX 09 Sep 2022 15 43 04 WIB No Kode Persentase Selisih 1 OBMD W 55 26 2 OKAS 34 93 3 COAL 34 07 4 XCID 31 11 5 BUAH 24 80 6 OBMD 24 00 7 MREI 21 23 8 SMDM 18 54 9 KONI 17 84 10 JKON 17 65 IDX
2022-09-09,KONI,Top 10 Gain Saham IDX 09 Sep 2022 14 43 20 WIB No Kode Persentase Selisih 1 OBMD W 57 89 2 OKAS 34 93 3 COAL 34 07 4 BUAH 24 80 5 JKON 22 22 6 MREI 21 85 7 OBMD 21 60 8 TAMA W 18 18 9 SMDM 17 22 10 KONI 16 76 IDX
2022-09-08,KONI,Saham ARA 08 09 2022 CARS COAL PKPK RCCC UNSP POLY KONI INRU MYTX AMMS
2022-09-08,KONI,Top 10 Gain Saham IDX 08 Sep 2022 16 33 33 WIB No Kode Persentase Selisih 1 BAPI W 100 00 2 ITMA W 50 00 3 COAL 34 81 4 HDIT 25 47 5 KONI 25 00 6 INRU 24 66 7 SMDM 23 77 8 ITMA 22 65 9 BUAH 20 19 10 ESIP W 20 00 IDX
2022-09-08,KONI,Top 10 Gain Saham IDX 08 Sep 2022 15 36 27 WIB No Kode Persentase Selisih 1 BAPI W 100 00 2 ITMA W 50 00 3 COAL 34 81 4 HDIT 25 47 5 KONI 25 00 6 INRU 24 66 7 SMDM 23 77 8 ITMA 22 65 9 BUAH 20 19 10 ESIP W 20 00 IDX
2022-09-08,KONI,Top 10 Gain Saham IDX 08 Sep 2022 14 45 25 WIB No Kode Persentase Selisih 1 BAPI W 100 00 2 ITMA W 62 50 3 COAL 34 81 4 KONI 25 00 5 ITMA 24 86 6 INRU 24 66 7 SMDM 23 77 8 HDIT 19 81 9 PURA W 18 18 10 BUAH 16 35 IDX
2022-09-08,KONI,Top 10 Gain Saham IDX 08 Sep 2022 13 59 26 WIB No Kode Persentase Selisih 1 ITMA W 65 38 2 COAL 34 81 3 ITMA 24 86 4 INRU 24 66 5 SMDM 24 59 6 KONI 21 28 7 HDIT 20 75 8 PURA W 18 18 9 BUAH 17 31 10 WAPO 16 28 IDX
2022-09-08,KONI,Top 10 Gain Saham IDX 08 Sep 2022 12 40 30 WIB No Kode Persentase Selisih 1 ITMA W 59 62 2 COAL 34 81 3 KONI 25 00 4 ITMA 24 86 5 INRU 24 66 6 SMDM 24 59 7 BUAH 17 31 8 HDIT 16 04 9 WAPO 15 50 10 KJEN 14 41 IDX
2022-09-08,KONI,Top 10 Gain Saham IDX 08 Sep 2022 10 59 59 WIB No Kode Persentase Selisih 1 ITMA W 64 42 2 COAL 34 81 3 ITMA 24 86 4 INRU 24 66 5 KONI 23 65 6 BUAH 18 27 7 SMDM 17 21 8 KJEN 15 32 9 HDIT 15 09 10 CHEM W 14 29 IDX
2022-07-25,KONI,Top 10 Gain Saham IDX 25 Jul 2022 16 33 41 WIB No Kode Persentase Selisih 1 KRYA W 1 100 00 2 TOYS W 33 33 3 AHAP 32 32 4 NTBK W 28 57 5 OLIV W 28 57 6 KONI 24 83 7 KUAS 20 83 8 DADA W 20 00 9 SBAT W 20 00 10 MMLP 19 82 IDX
2022-07-25,KONI,Top 10 Gain Saham IDX 25 Jul 2022 15 43 15 WIB No Kode Persentase Selisih 1 KRYA W 1 100 00 2 TOYS W 33 33 3 AHAP 32 32 4 NTBK W 28 57 5 OLIV W 28 57 6 KONI 24 83 7 KUAS 20 83 8 DADA W 20 00 9 SBAT W 20 00 10 MMLP 19 82 IDX
2022-06-30,KONI,PT Perdana Bangun Pusaka Tbk KONI akan menyelenggarakan RUPS Tahunan pada 26 Juli 2022 Pemegang saham yang namanya tercatat dalam Daftar Pemegang Saham pada 1 Juli 2022 pukul 16 00 WIB berhak hadir atau diwakili dalam acara tersebut BEI IDX RUPS Saham
2022-05-11,KONI,Sabar Jess sabar Gi Sabar JA Kita main Halus SJ ys sayang skli upload iklan lgsung cuan nnt Instagram Twitter Facebook WA Google kita Borong saham xvya biar kita otw bulan di bumi pada banyak tukang tipu
2022-04-08,KONI,Saham ARA 08 04 2022 SDMU WIRG KONI
2022-04-05,KONI,IHSG Lagi lagi Cetak Rekor Saham KONI dan WIRG Auto Reject Atas
2022-03-19,KONI,SaHam GW dimana mana cuan trus berkali kali lipat tapi kok bayar kos amp cicilan harus ngemis ngemis disitulahgwbingung tidaksesuaidenganekapetasi
2022-03-12,KONI,10 Top Gainers Sepekan Saham CBMF MPPA dan KONI Melesat
2022-03-10,KONI,IHSG Melesat 59 Poin Saham KONI dan STAA Bertahan Auto Reject Atas
2022-03-10,KONI,IHSG Naik Tipis Saham KONI dan STAA Auto Reject Atas
2022-03-09,KONI,Saham ARA 09 03 2022 CMPP KONI
2022-03-07,KONI,Saham ARA 07 03 2022 BCAP BKDP CBMF IPTV KONI MSKY
2022-02-23,KONI,Saham ARA 23 02 2022 FIMP MREI PANI SMMT SUPR KONI
2022-02-22,KONI,Saham ARA 22 02 2022 BOBA CMPP ESTA KONI PANI
2022-02-19,KONI,10 Saham Top Losers Sepekan Saham FLMC dan KONI Pimpin Pelemahan
2022-02-10,KONI,KONI Kembali Masuk Daftar 10 Saham Top Losers Hari Ini Kamis 10 Februari 2022
2022-02-08,KONI,KONI TECH hingga MIKA Masuk Jajaran 10 Saham Top Losers Hari Ini
2022-02-08,KONI,Saham KONI Kembali Diperdagangkan Hari Ini
2022-02-08,KONI,BEI Cabut Suspensi Saham KONI dan BKDP
2022-02-04,KONI,Kalau klub tidak wajib untuk ke publik ke pemegang saham iya kalau suporter dapat kue saham dari koperasi bisa minta lapkeu Kalau PSSI harusnya iya karena ada dana hibah dari APBN lewat KONI dan atau Kemenpora cmiiw
2022-01-31,KONI,Saham KONI Jadi Top Gainer Sepekan Intip Kinerja dan Prospek Usaha
2022-01-31,KONI,Saham Grup MNC Melesat KONI Tetap Jadi Jawara Pekan Ini
2022-01-27,KONI,BEI Kembali Izinkan Perdagangan Saham KONI Begini Respon Manajemen Saham KONI sebelumnya dihentikan perdagangannya usai melonjak sebanyak 131 54 selama sepekan terakhir
2022-01-27,KONI,Perdagangan Saham KONI Kembali Dibuka Bagaiman Arahanya
2022-01-26,KONI,BEI Akhirnya Suspensi Saham Perdana Bangun Pusaka KONI LengkapCepatBeritanya Keuangan Ekonomi InfoSaham HargaSaham
2022-01-26,KONI,Melonjak 248 8 BEI Suspend Saham KONI
2022-01-26,KONI,BEI Suspensi Saham KONI Saham Peter Sondakh Kena UMA
2022-01-25,KONI,SAHAM ARA 25 01 22 ASLC KONI MITI
2022-01-25,KONI,IHSG Kembali Terperosok 1 31 Saham ASLC KONI dan MITI Justru Auto Reject Atas
2022-01-25,KONI,Kebal UMA Saham Perdana Bangun Pusaka KONI Melejit 23
